Code,Name,Market,Close,Change,Volume,Amount,UpdatedAt
270660,에브리봇,KOSDAQ,16460,2.94,29924,490384285,2026-04-04 21:27
000140,하이트진로홀딩스,KOSPI,8990,1.47,8750,78839570,2026-04-04 21:27
106190,하이텍팜,KOSDAQ,19600,-2.49,61477,1211749945,2026-04-04 21:27
307750,국전약품,KOSDAQ,3880,1.31,462339,1803464873,2026-04-04 21:27
039560,다산네트웍스,KOSDAQ,5070,4.0,860836,4350114400,2026-04-04 21:27
123860,아나패스,KOSDAQ,17100,2.83,50554,864255230,2026-04-04 21:27
032620,유비케어,KOSDAQ,3970,1.79,81654,323907522,2026-04-04 21:27
121440,골프존홀딩스,KOSDAQ,4835,1.79,24905,120318845,2026-04-04 21:27
380540,옵티코어,KOSDAQ,4225,0.0,0,0,2026-04-04 21:27
339770,교촌에프앤비,KOSPI,4130,1.23,51848,214380997,2026-04-04 21:27
004380,삼익THK,KOSPI,9960,0.0,0,0,2026-04-04 21:27
484120,도우인시스,KOSDAQ,18780,-1.42,21442,400317610,2026-04-04 21:27
005950,이수화학,KOSPI,7820,3.03,89839,693555360,2026-04-04 21:27
0004V0,엔비알모션,KOSDAQ,19750,-3.66,756152,15199416100,2026-04-04 21:27
203400,에이비온,KOSDAQ,2280,-0.44,543412,1241405411,2026-04-04 21:27
213500,한솔제지,KOSPI,8620,1.65,304779,2634885460,2026-04-04 21:27
299030,하나기술,KOSDAQ,25650,1.58,37304,948050775,2026-04-04 21:27
003650,미창석유,KOSPI,117400,2.35,2611,306181250,2026-04-04 21:27
003610,방림,KOSPI,5070,2.53,69272,344673670,2026-04-04 21:27
289080,SV인베스트먼트,KOSDAQ,3720,-0.27,1401273,5294660591,2026-04-04 21:27
033530,SJG세종,KOSPI,7260,1.54,88776,645237380,2026-04-04 21:27
487570,HS효성,KOSPI,54200,1.88,5386,291606100,2026-04-04 21:27
118990,모트렉스,KOSDAQ,8230,0.73,59274,483692560,2026-04-04 21:27
011690,와이투솔루션,KOSPI,5500,1.85,224831,1225810260,2026-04-04 21:27
104480,티케이케미칼,KOSDAQ,2215,0.68,1040992,2325577415,2026-04-04 21:27
489500,엘케이켐,KOSDAQ,32000,2.56,62446,2019023000,2026-04-04 21:27
432720,퀄리타스반도체,KOSDAQ,14180,0.42,351506,5040600375,2026-04-04 21:27
242040,나무기술,KOSDAQ,5800,0.0,1560846,9213382920,2026-04-04 21:27
234080,JW생명과학,KOSPI,12670,0.4,29898,377959870,2026-04-04 21:27
140670,알에스오토메이션,KOSDAQ,15550,-0.19,141169,2205517440,2026-04-04 21:27
003555,LG우,KOSPI,66200,2.8,5087,334021150,2026-04-04 21:27
473980,노머스,KOSDAQ,18010,2.04,50789,906180635,2026-04-04 21:27
439090,마녀공장,KOSDAQ,12120,0.75,25409,307141260,2026-04-04 21:27
078150,HB테크놀러지,KOSDAQ,2135,2.89,1331778,2868501136,2026-04-04 21:27
271980,제일약품,KOSPI,13440,-2.11,45607,611263050,2026-04-04 21:27
143240,사람인,KOSDAQ,16860,1.44,26266,440666500,2026-04-04 21:27
003350,한국화장품제조,KOSPI,43400,-2.69,28305,1229904225,2026-04-04 21:27
356680,엑스게이트,KOSDAQ,6870,3.31,89321,615511685,2026-04-04 21:27
456010,아이씨티케이,KOSDAQ,14070,0.79,224900,3165272125,2026-04-04 21:27
293780,압타바이오,KOSDAQ,6950,1.02,46006,321425045,2026-04-04 21:27
129920,대성하이텍,KOSDAQ,14220,-0.97,206440,2947654850,2026-04-04 21:27
355150,코스텍시스,KOSDAQ,25000,10.62,360861,9129554600,2026-04-04 21:27
049430,코메론,KOSDAQ,21500,0.23,53997,1148002375,2026-04-04 21:27
083930,아바코,KOSDAQ,13200,2.64,82682,1091835650,2026-04-04 21:27
002100,경농,KOSPI,9890,2.81,232537,2280513825,2026-04-04 21:27
016580,환인제약,KOSPI,10380,-0.1,18918,196197640,2026-04-04 21:27
100250,진양홀딩스,KOSPI,3010,1.35,56911,171119125,2026-04-04 21:27
015230,대창단조,KOSPI,6730,1.2,254899,1700870725,2026-04-04 21:27
377450,리파인,KOSDAQ,11090,-0.54,46292,502756310,2026-04-04 21:27
039860,나노엔텍,KOSDAQ,5040,-0.2,215690,1097821445,2026-04-04 21:27
060150,인선이엔티,KOSDAQ,4110,1.48,23028,94956807,2026-04-04 21:27
114840,아이패밀리에스씨,KOSDAQ,11010,0.55,33240,364895090,2026-04-04 21:27
131030,옵투스제약,KOSDAQ,10800,0.0,894916,9443441420,2026-04-04 21:27
417010,나노팀,KOSDAQ,9420,1.62,128885,1226308585,2026-04-04 21:27
101530,해태제과식품,KOSPI,6510,2.04,26662,171858870,2026-04-04 21:27
232680,라온로보틱스,KOSDAQ,14550,-1.22,188654,2769036245,2026-04-04 21:27
001045,CJ우,KOSPI,83600,0.72,1062,89126200,2026-04-04 21:27
235980,메드팩토,KOSDAQ,5500,0.18,114669,637239550,2026-04-04 21:27
011560,세보엠이씨,KOSDAQ,18200,1.79,22488,403099140,2026-04-04 21:27
008970,KBI동양철관,KOSPI,1812,3.37,5752370,10577736014,2026-04-04 21:27
005960,동부건설,KOSPI,8190,-0.24,135260,1117983775,2026-04-04 21:27
031440,신세계푸드,KOSPI,48500,-0.41,8860,429165950,2026-04-04 21:27
003460,유화증권,KOSPI,3310,2.64,87288,286554500,2026-04-04 21:27
143160,아이디스,KOSDAQ,17510,0.52,29290,515853690,2026-04-04 21:27
123410,코리아에프티,KOSDAQ,6730,2.28,87503,587943375,2026-04-04 21:27
016790,현대사료,KOSDAQ,994,0.0,0,0,2026-04-04 21:27
102460,이연제약,KOSPI,10070,1.1,33788,335309310,2026-04-04 21:27
082800,비보존 제약,KOSDAQ,3080,0.0,170078,529188628,2026-04-04 21:27
475580,에이럭스,KOSDAQ,13680,7.72,1036588,14304720850,2026-04-04 21:27
458650,성우,KOSDAQ,12370,3.0,53818,660982785,2026-04-04 21:27
217270,넵튠,KOSDAQ,3980,-0.5,19350,77284345,2026-04-04 21:27
012200,계양전기,KOSPI,6830,2.25,3329965,23463492500,2026-04-04 21:27
405100,큐알티,KOSDAQ,15100,-0.66,36239,555160520,2026-04-04 21:27
102120,어보브반도체,KOSDAQ,10420,0.19,142787,1506580615,2026-04-04 21:27
334970,프레스티지바이오로직스,KOSDAQ,2380,1.28,58504,138078885,2026-04-04 21:27
046440,KG모빌리언스,KOSDAQ,4865,0.93,67972,328557970,2026-04-04 21:27
300080,플리토,KOSDAQ,11200,3.13,107371,1204350035,2026-04-04 21:27
382800,지앤비에스 에코,KOSDAQ,5770,-5.87,1394042,8289717045,2026-04-04 21:27
006060,화승인더,KOSPI,3320,4.4,211330,697266640,2026-04-04 21:27
005430,한국공항,KOSPI,57900,2.66,7296,424297700,2026-04-04 21:27
042420,네오위즈홀딩스,KOSDAQ,22400,-0.44,11780,268292750,2026-04-04 21:27
453450,그리드위즈,KOSDAQ,22950,5.76,544862,12658573350,2026-04-04 21:27
086890,이수앱지스,KOSDAQ,4465,0.56,67098,301646295,2026-04-04 21:27
001520,동양,KOSPI,762,-0.39,429426,328337329,2026-04-04 21:27
052330,코텍,KOSDAQ,10230,1.09,12112,123641205,2026-04-04 21:27
071840,롯데하이마트,KOSPI,7690,-0.39,9534,73601100,2026-04-04 21:27
081000,일진다이아,KOSPI,12780,1.67,18711,239125720,2026-04-04 21:27
048870,시너지이노베이션,KOSDAQ,2060,1.98,182702,373163785,2026-04-04 21:27
002170,삼양통상,KOSPI,60500,1.68,3029,181408000,2026-04-04 21:27
452450,피아이이,KOSDAQ,5030,2.03,73430,366974310,2026-04-04 21:27
002230,피에스텍,KOSDAQ,9370,0.64,127482,1193877005,2026-04-04 21:27
000860,강남제비스코,KOSPI,13880,1.68,14370,198930230,2026-04-04 21:27
018470,조일알미늄,KOSPI,1424,1.64,21160956,32228493519,2026-04-04 21:27
004960,한신공영,KOSPI,15570,5.42,163087,2521951550,2026-04-04 21:27
322510,제이엘케이,KOSDAQ,7000,3.09,310511,2146582510,2026-04-04 21:27
323990,박셀바이오,KOSDAQ,7740,-0.51,75058,584016465,2026-04-04 21:27
054450,텔레칩스,KOSDAQ,11860,1.28,45110,537150720,2026-04-04 21:27
005160,동국산업,KOSDAQ,3305,6.61,457032,1500263229,2026-04-04 21:27
400760,NH올원리츠,KOSPI,3260,0.77,75986,247013946,2026-04-04 21:27
272550,삼양패키징,KOSPI,11870,-2.7,384059,4654022055,2026-04-04 21:27
101970,우양에이치씨,KOSDAQ,12060,1.6,49806,615869580,2026-04-04 21:27
214390,경보제약,KOSPI,7430,4.35,1837833,13937073375,2026-04-04 21:27
365330,에스와이스틸텍,KOSDAQ,3540,4.27,446686,1566890317,2026-04-04 21:27
092130,이크레더블,KOSDAQ,14740,0.55,3665,54090760,2026-04-04 21:27
008830,대동기어,KOSDAQ,19730,0.71,137644,2739933280,2026-04-04 21:27
065450,빅텍,KOSDAQ,6160,0.49,14518096,88665233280,2026-04-04 21:27
009070,KCTC,KOSPI,5860,3.17,114986,671960525,2026-04-04 21:27
307180,아이엘,KOSDAQ,5050,-0.39,799217,4054126365,2026-04-04 21:27
340450,지씨지놈,KOSDAQ,7410,-0.54,143948,1067784950,2026-04-04 21:27
000300,DH오토넥스,KOSPI,4200,0.0,0,0,2026-04-04 21:27
097955,CJ제일제당 우,KOSPI,131000,1.71,6920,911298750,2026-04-04 21:27
156100,엘앤케이바이오,KOSDAQ,7780,-1.02,130729,1011507530,2026-04-04 21:27
474610,RF시스템즈,KOSDAQ,12150,14.3,3577106,43548983530,2026-04-04 21:27
290690,소룩스,KOSDAQ,3565,0.14,438731,1567896487,2026-04-04 21:27
122990,와이솔,KOSDAQ,6520,1.4,56288,373133090,2026-04-04 21:27
049080,기가레인,KOSDAQ,2045,0.0,0,0,2026-04-04 21:27
219130,타이거일렉,KOSDAQ,27450,1.48,26518,716995650,2026-04-04 21:27
333430,일승,KOSDAQ,5640,6.21,316219,1770318455,2026-04-04 21:27
418420,라온텍,KOSDAQ,5680,6.37,165987,926942735,2026-04-04 21:27
037560,LG헬로비전,KOSPI,2235,1.13,88030,196400257,2026-04-04 21:27
267320,나인테크,KOSDAQ,3010,2.56,399310,1202761440,2026-04-04 21:27
038290,마크로젠,KOSDAQ,15940,0.95,21202,338004150,2026-04-04 21:27
002990,금호건설,KOSPI,4670,1.41,120806,566472374,2026-04-04 21:27
037070,파세코,KOSDAQ,8620,2.62,30974,264622520,2026-04-04 21:27
016450,한세예스24홀딩스,KOSPI,4305,3.99,36547,155731975,2026-04-04 21:27
007330,푸른저축은행,KOSDAQ,11400,0.0,0,0,2026-04-04 21:27
023910,대한약품,KOSDAQ,28650,0.17,4766,136818775,2026-04-04 21:27
389030,지니너스,KOSDAQ,5130,-6.73,1088538,5733461280,2026-04-04 21:27
264850,이랜시스,KOSDAQ,5660,0.35,153810,872603140,2026-04-04 21:27
290740,액트로,KOSDAQ,17010,-0.99,100155,1747262470,2026-04-04 21:27
101170,우림피티에스,KOSDAQ,12590,2.11,83347,1054420085,2026-04-04 21:27
009580,무림P&P,KOSPI,2720,2.45,279405,757915450,2026-04-04 21:27
038390,레드캡투어,KOSDAQ,10130,0.2,55490,563351890,2026-04-04 21:27
011785,금호석유화학우,KOSPI,56000,-0.53,4132,232462200,2026-04-04 21:27
001360,삼성제약,KOSPI,1794,0.79,428510,768633011,2026-04-04 21:27
090350,노루페인트,KOSPI,8400,1.08,86101,725960750,2026-04-04 21:27
011040,경동제약,KOSDAQ,5440,0.74,24464,132151595,2026-04-04 21:27
047310,파워로직스,KOSDAQ,4570,3.16,114333,518277220,2026-04-04 21:27
068790,DMS,KOSDAQ,7410,0.0,92565,689701210,2026-04-04 21:27
051980,중앙첨단소재,KOSDAQ,1504,1.35,3176879,4852169372,2026-04-04 21:27
321370,센서뷰,KOSDAQ,3230,-2.71,4234236,13985252612,2026-04-04 21:27
012610,경인양행,KOSPI,4000,1.52,111324,446274096,2026-04-04 21:27
220260,켐트로스,KOSDAQ,5190,2.37,130831,675002225,2026-04-04 21:27
192440,슈피겐코리아,KOSDAQ,26700,8.98,32471,845300150,2026-04-04 21:27
00279K,아모레퍼시픽홀딩스3우C,KOSPI,23350,0.21,3947,92109050,2026-04-04 21:27
462520,조선내화,KOSPI,13950,-0.07,5160,72145470,2026-04-04 21:27
054800,아이디스홀딩스,KOSDAQ,15980,-0.13,6729,107160140,2026-04-04 21:27
146320,비씨엔씨,KOSDAQ,12880,3.29,25086,319897170,2026-04-04 21:27
293480,하나제약,KOSPI,9260,0.65,19209,177499045,2026-04-04 21:27
025820,이구산업,KOSPI,4905,3.92,187437,916348868,2026-04-04 21:27
000020,동화약품,KOSPI,5860,0.51,29287,172288290,2026-04-04 21:27
125020,티씨머티리얼즈,KOSDAQ,4670,4.01,462470,2143550220,2026-04-04 21:27
388790,라이콤,KOSDAQ,5340,-1.11,1649807,9049981535,2026-04-04 21:27
047770,코데즈컴바인,KOSDAQ,4305,1.06,489256,2100601492,2026-04-04 21:27
067280,멀티캠퍼스,KOSDAQ,27450,0.73,3683,101105700,2026-04-04 21:27
456070,이엔셀,KOSDAQ,14800,0.0,94112,1394166915,2026-04-04 21:27
066620,국보디자인,KOSDAQ,21650,0.7,4355,96089200,2026-04-04 21:27
005860,한일사료,KOSDAQ,4105,4.06,3614571,14640514664,2026-04-04 21:27
067000,조이시티,KOSDAQ,2310,2.44,226437,517849835,2026-04-04 21:27
069510,에스텍,KOSDAQ,14770,-0.14,5405,79704750,2026-04-04 21:27
025620,차AI헬스케어,KOSPI,8840,-2.64,11558,102803565,2026-04-04 21:27
469610,이노테크,KOSDAQ,18120,-0.38,25689,470369040,2026-04-04 21:27
317400,자이에스앤디,KOSPI,4145,2.73,87199,359353965,2026-04-04 21:27
293580,나우IB,KOSDAQ,1693,2.05,480120,810329655,2026-04-04 21:27
032940,원익,KOSDAQ,8820,-0.9,94435,845680155,2026-04-04 21:27
148150,세경하이테크,KOSDAQ,4510,5.99,188148,845955151,2026-04-04 21:27
000700,유수홀딩스,KOSPI,6150,1.49,34914,213750640,2026-04-04 21:27
108230,톱텍,KOSDAQ,4210,1.08,44086,185674530,2026-04-04 21:27
066410,버킷스튜디오,KOSDAQ,1153,0.0,0,0,2026-04-04 21:27
038110,에코플라스틱,KOSDAQ,3875,-2.52,9171203,36218510912,2026-04-04 21:27
282880,코윈테크,KOSDAQ,13900,2.21,28332,391376515,2026-04-04 21:27
086980,쇼박스,KOSDAQ,2545,1.19,252332,638610067,2026-04-04 21:27
260970,에스앤디,KOSDAQ,55100,6.99,38508,2155680150,2026-04-04 21:27
046070,코다코,KOSDAQ,10280,0.0,0,0,2026-04-04 21:27
138360,앤로보틱스,KOSDAQ,2060,-2.37,2511891,5320998650,2026-04-04 21:27
460850,동국씨엠,KOSPI,5290,1.93,50903,270777580,2026-04-04 21:27
080420,모다이노칩,KOSDAQ,1978,0.66,924,1811050,2026-04-04 21:27
095190,이엠코리아,KOSDAQ,2415,10.02,536971,1271737290,2026-04-04 21:27
259630,엠플러스,KOSDAQ,13050,5.84,171409,2214651720,2026-04-04 21:27
003830,대한화섬,KOSPI,118500,0.77,464,54840300,2026-04-04 21:27
357880,SKAI,KOSDAQ,3105,0.49,1518427,4776346934,2026-04-04 21:27
000970,한국주철관,KOSPI,6900,2.07,61787,425139410,2026-04-04 21:27
078000,텔코웨어,KOSPI,16980,1.01,8187,138327130,2026-04-04 21:27
214420,토니모리,KOSPI,6510,1.88,87583,570439540,2026-04-04 21:27
013990,아가방컴퍼니,KOSDAQ,4755,2.7,75933,358210400,2026-04-04 21:27
408470,한패스,KOSDAQ,14750,0.68,287652,4201292455,2026-04-04 21:27
408920,메쎄이상,KOSDAQ,3605,10.08,270635,958541244,2026-04-04 21:27
264660,씨앤지하이테크,KOSDAQ,16010,-0.99,93418,1515198820,2026-04-04 21:27
033340,좋은사람들,KOSDAQ,1605,0.63,727945,1169575021,2026-04-04 21:27
119830,아이텍,KOSDAQ,5900,-1.83,153107,899799020,2026-04-04 21:27
023600,삼보판지,KOSDAQ,9710,2.53,55775,539419520,2026-04-04 21:27
192410,오늘이엔엠,KOSDAQ,6650,0.0,0,0,2026-04-04 21:27
182360,큐브엔터,KOSDAQ,9970,0.61,13096,131051665,2026-04-04 21:27
044820,코스맥스비티아이,KOSPI,16120,-0.43,10552,168985865,2026-04-04 21:27
089470,HDC현대EP,KOSPI,4840,3.97,89455,428982816,2026-04-04 21:27
041440,현대에버다임,KOSDAQ,8580,3.25,192704,1645623740,2026-04-04 21:27
210540,디와이파워,KOSPI,13900,4.59,77304,1059979930,2026-04-04 21:27
027970,한국제지,KOSPI,805,3.6,2297506,1879328723,2026-04-04 21:27
464490,쿼드메디슨,KOSDAQ,13330,1.21,48335,647963005,2026-04-04 21:27
109740,디에스케이,KOSDAQ,5950,5.5,56085,330279720,2026-04-04 21:27
092190,서울바이오시스,KOSDAQ,3325,0.0,32247,107104475,2026-04-04 21:27
203650,드림시큐리티,KOSDAQ,1593,2.12,491751,790003058,2026-04-04 21:27
004970,신라교역,KOSPI,9500,-0.21,4613,43793090,2026-04-04 21:27
071200,인피니트헬스케어,KOSDAQ,6230,3.83,15520,97130655,2026-04-04 21:27
256940,킵스파마,KOSDAQ,7560,0.27,52983,404187770,2026-04-04 21:27
007540,샘표,KOSPI,52500,0.57,7761,408639700,2026-04-04 21:27
027710,팜스토리,KOSDAQ,1350,3.29,1779091,2388308866,2026-04-04 21:27
234030,싸이닉솔루션,KOSDAQ,6370,3.07,93032,593200630,2026-04-04 21:27
107590,미원홀딩스,KOSPI,64600,-0.31,211,13711000,2026-04-04 21:27
126730,코칩,KOSDAQ,17070,1.91,50389,863347320,2026-04-04 21:27
488280,에스투더블유,KOSDAQ,13890,-2.39,66015,931942830,2026-04-04 21:27
009270,신원,KOSPI,1302,0.85,370020,484631658,2026-04-04 21:27
104460,디와이피엔에프,KOSDAQ,14190,5.5,47383,666794810,2026-04-04 21:27
040300,YTN,KOSDAQ,3130,-0.79,78779,247190480,2026-04-04 21:27
187870,디바이스,KOSDAQ,21200,4.95,69771,1486817125,2026-04-04 21:27
086670,비엠티,KOSDAQ,15010,4.67,100822,1531779035,2026-04-04 21:27
476040,오가노이드사이언스,KOSDAQ,22550,2.5,46260,1041238675,2026-04-04 21:27
047560,이스트소프트,KOSDAQ,12650,-2.32,35948,456302220,2026-04-04 21:27
093190,빅솔론,KOSDAQ,7700,8.45,18142,138684670,2026-04-04 21:27
147830,제룡산업,KOSDAQ,7400,2.21,140676,1045770570,2026-04-04 21:27
005990,매일홀딩스,KOSDAQ,11120,0.45,12848,142245030,2026-04-04 21:27
011280,태림포장,KOSPI,2085,-0.24,719275,1513418182,2026-04-04 21:27
298000,효성화학,KOSPI,38900,0.0,0,0,2026-04-04 21:27
004710,한솔테크닉스,KOSPI,4635,2.77,117573,545079995,2026-04-04 21:27
000440,중앙에너비스,KOSDAQ,23650,-0.84,416564,9798738675,2026-04-04 21:27
054620,APS,KOSDAQ,8000,-10.11,437216,3718546275,2026-04-04 21:27
049720,고려신용정보,KOSDAQ,10260,1.18,31276,320544770,2026-04-04 21:27
136150,원일티엔아이,KOSDAQ,17410,2.71,38860,676202060,2026-04-04 21:27
006620,동구바이오제약,KOSDAQ,5120,0.99,48056,246053450,2026-04-04 21:27
417500,제이아이테크,KOSDAQ,4445,-2.74,390380,1768794090,2026-04-04 21:27
072870,메가스터디,KOSDAQ,12220,0.66,32960,402872750,2026-04-04 21:27
004250,NPC,KOSPI,3960,2.86,41130,162011580,2026-04-04 21:27
090470,제이스텍,KOSDAQ,8310,-8.48,193702,1689046145,2026-04-04 21:27
002390,한독,KOSPI,10550,0.57,6380,67078440,2026-04-04 21:27
100130,동국S&C,KOSDAQ,2530,9.29,1796796,4587624908,2026-04-04 21:27
336680,탑런토탈솔루션,KOSDAQ,3685,-0.41,27576,102197827,2026-04-04 21:27
054540,삼영엠텍,KOSDAQ,11090,5.62,135107,1486105195,2026-04-04 21:27
360070,탑머티리얼,KOSDAQ,17600,0.63,18521,326315660,2026-04-04 21:27
053700,삼보모터스,KOSDAQ,5660,0.89,192699,1086199015,2026-04-04 21:27
015890,태경산업,KOSPI,4895,1.87,73490,357744775,2026-04-04 21:27
014280,금강공업,KOSPI,4865,2.75,59990,292199742,2026-04-04 21:27
024800,유성티엔에스,KOSDAQ,3845,-0.13,43801,169108985,2026-04-04 21:27
037350,성도이엔지,KOSDAQ,9340,2.64,125629,1186709855,2026-04-04 21:27
158430,아톤,KOSDAQ,5800,1.05,161320,941450060,2026-04-04 21:27
021820,세원정공,KOSPI,14190,1.0,8768,126438560,2026-04-04 21:27
107600,새빗켐,KOSDAQ,25200,1.2,18554,465932025,2026-04-04 21:27
094280,효성ITX,KOSPI,12260,-0.08,6178,75916570,2026-04-04 21:27
263720,디앤씨미디어,KOSDAQ,11410,-2.06,14672,168552240,2026-04-04 21:27
083420,그린케미칼,KOSPI,5900,4.98,159980,933779105,2026-04-04 21:27
024090,디씨엠,KOSPI,12410,0.98,3953,48973390,2026-04-04 21:27
073010,케이에스피,KOSDAQ,3520,6.83,236507,824697090,2026-04-04 21:27
011700,한신기계,KOSPI,4360,3.07,593245,2606796261,2026-04-04 21:27
131370,알서포트,KOSDAQ,2655,3.11,2375640,6377691032,2026-04-04 21:27
070960,모나용평,KOSPI,2930,0.0,44754,130808553,2026-04-04 21:27
322180,LS티라유텍,KOSDAQ,6740,0.15,131627,887196725,2026-04-04 21:27
217820,원익피앤이,KOSDAQ,2970,2.95,187754,547767132,2026-04-04 21:27
123040,엠에스오토텍,KOSDAQ,2250,1.81,82997,184919751,2026-04-04 21:27
021080,에이티넘인베스트,KOSDAQ,2935,0.0,173144,512385671,2026-04-04 21:27
350520,이지스레지던스리츠,KOSPI,3820,2.83,128286,486068286,2026-04-04 21:27
250060,모비스,KOSDAQ,4375,2.82,306876,1340170512,2026-04-04 21:27
090850,현대이지웰,KOSDAQ,5920,-3.27,52201,313143830,2026-04-04 21:27
0015S0,페스카로,KOSDAQ,14530,2.4,29381,427793895,2026-04-04 21:27
297890,HB솔루션,KOSDAQ,1916,1.48,137215,262862078,2026-04-04 21:27
204610,티쓰리,KOSDAQ,2545,2.21,237537,604121671,2026-04-04 21:27
255440,야스,KOSDAQ,10690,3.59,30410,328588720,2026-04-04 21:27
445180,퓨릿,KOSDAQ,8110,2.01,37353,304613800,2026-04-04 21:27
003480,한진중공업홀딩스,KOSPI,4720,2.61,105372,497418275,2026-04-04 21:27
225530,HC보광산업,KOSDAQ,3835,-0.65,109541,425907247,2026-04-04 21:27
136540,윈스테크넷,KOSDAQ,11330,0.89,22335,251785530,2026-04-04 21:27
021320,KCC건설,KOSDAQ,6500,3.34,60691,397042200,2026-04-04 21:27
417840,저스템,KOSDAQ,6130,-0.65,417401,2590749250,2026-04-04 21:27
122450,KX,KOSDAQ,3090,2.49,15560,48286501,2026-04-04 21:27
002620,제일파마홀딩스,KOSPI,8660,2.0,7835,66117760,2026-04-04 21:27
331740,아우토크립트,KOSDAQ,14230,-1.86,69049,998478050,2026-04-04 21:27
014530,극동유화,KOSPI,3965,4.07,1435742,5646914842,2026-04-04 21:27
093640,케이알엠,KOSDAQ,4230,1.32,140783,606467965,2026-04-04 21:27
008040,사조동아원,KOSPI,978,0.62,636418,623265252,2026-04-04 21:27
246710,티앤알바이오팹,KOSDAQ,2895,0.7,331120,963299536,2026-04-04 21:27
079430,현대리바트,KOSPI,6700,-0.59,51359,345082535,2026-04-04 21:27
310200,애니플러스,KOSDAQ,2635,1.35,162305,425817035,2026-04-04 21:27
240550,동방메디컬,KOSDAQ,6560,4.13,92789,596190935,2026-04-04 21:27
017510,세명전기,KOSDAQ,9000,2.62,119658,1081342535,2026-04-04 21:27
306620,지아이에스,KOSDAQ,2995,3.45,1404875,4359477880,2026-04-04 21:27
002780,진흥기업,KOSPI,942,2.28,1620731,1537674182,2026-04-04 21:27
013520,화승코퍼레이션,KOSPI,2735,2.24,69447,187772793,2026-04-04 21:27
226400,오스테오닉,KOSDAQ,6620,0.76,64260,420604550,2026-04-04 21:27
037030,파워넷,KOSDAQ,5360,2.88,4065446,22075380135,2026-04-04 21:27
